URL,Name,Address,Website,Phone,Store_Type,Operating_Status,Operating_Hours,Rating,Review_Count,Permanently_Closed,Latitude,Longitude,url,Original_URL,Emails,Career_Page_URL
https://www.google.com/maps/place/Code+Connex+Pvt.Ltd+-+Best+Software+Company+in+Hyderabad+%7C+Digital+Marketing+%7C+Web+Design+%26+Development+%7C+App+Development/data=!4m7!3m6!1s0x3bcb918b8329738f:0xfbf7bd3bf9e6e099!8m2!3d17.4350261!4d78.3660901!16s%2Fg%2F11rfll93v_!19sChIJj3Mpg4uRyzsRmeDm-Tu99_s?authuser=0&hl=en&rclk=1,Code Connex Pvt.Ltd - Best Software Company in Hyderabad | Digital Marketing | Web Design & Development | App Development,"403, 4th Floor, Magna Parkview, Sri Shyam Nagar, Telecom Nagar, Gachibowli, Hyderabad, Telangana 500032",https://codeconnex.com/,9391082707,Software company,Open,Closes 7 pm,4.1,48,No,17.4350261,78.3660901,https://codeconnex.com/careers,https://codeconnex.com/,hello@codeconnex.com,https://codeconnex.com/careers
https://www.google.com/maps/place/Codetek+Software+Solutions+Pvt+Ltd./data=!4m7!3m6!1s0x4005fcfe72790c6f:0x29335f0bf68bcc5!8m2!3d17.4525381!4d78.3897428!16s%2Fg%2F11vxx4_s3y!19sChIJbwx5cv78BUARxbxov_A1kwI?authuser=0&hl=en&rclk=1,Codetek Software Solutions Pvt Ltd.,"North East Avenue 470&471,4th floor Road no.26A, 100 Feet Rd, Ayyappa Society, Madhapur, Hyderabad, Telangana 500081",https://codeteksoft.com/,8374899827,Software company,Open,Closes 6:30 pm,5,Not Found,No,17.4525381,78.3897428,https://codeteksoft.com/careers,https://codeteksoft.com/,hr@codeteksoft.com,https://codeteksoft.com/careers.html
https://www.google.com/maps/place/CogniX+Software+Solutions/data=!4m7!3m6!1s0x3bcb9148094b1035:0x2919d6ac5a3b9ea8!8m2!3d17.4511815!4d78.3874725!16s%2Fg%2F11rv1xk07r!19sChIJNRBLCUiRyzsRqJ47WqzWGSk?authuser=0&hl=en&rclk=1,CogniX Software Solutions,"4th Floor, Towers, Jai Hind Gandhi Rd, near Biryani Times, Cyber Hills Colony, VIP Hills, Jaihind Enclave, Madhapur, Hyderabad, Telangana 500081",https://www.cognixsoft.com/,Phone Number Not Found,Software company,Open,Closes 7 pm,5,Not Found,No,17.4511815,78.3874725,https://www.cognixsoft.com/careers,https://www.cognixsoft.com/,info@cognixsoft.com,https://cognixsoft.com/careers/
"https://www.google.com/maps/place/Conquerors+Software+Technologies+%7C+Custom+Web+%26+Mobile+App+Developers+%7C+15%2B+Years+in+LMS,+Flutter,+React+Native+%26+AI+Agents/data=!4m7!3m6!1s0x3bcb916222a8e5ad:0x585709f7625d8ba4!8m2!3d17.4516586!4d78.3855077!16s%2Fg%2F1trrbn9v!19sChIJreWoImKRyzsRpItdYvcJV1g?authuser=0&hl=en&rclk=1","Conquerors Software Technologies | Custom Web & Mobile App Developers | 15+ Years in LMS, Flutter, React Native & AI Agents","16, 3rd floor, Triveni building, Plot No, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",https://conquerorstech.net/,7013196804,Software company,Open,Closes 7 pm,4.9,156,No,17.4516586,78.3855077,https://conquerorstech.net/careers,https://conquerorstech.net/,"info@conquerorstech.net, info@conquerorstech.net, hr@conquerorstech.net, Kivyo-Logo@1000x-3.png",https://conquerorstech.net/careers/
https://www.google.com/maps/place/Coserve+Software+Solutions+Pvt.+Ltd./data=!4m7!3m6!1s0x3bcb93df0b1f7cc1:0x117d3256fc5b9d09!8m2!3d17.4479216!4d78.377201!16s%2Fg%2F11gfjb6f7l!19sChIJwXwfC9-TyzsRCZ1b_FYyfRE?authuser=0&hl=en&rclk=1,Coserve Software Solutions Pvt. Ltd.,"Sarvotham, Plot No. 12, Deloitte Dr, Phase 2, HITEC City, Hyderabad, Telangana 500081",https://www.coservesolutions.com/,4040072501,Software company,Open,Closes 6:30 pm,4.7,Not Found,No,17.4479216,78.377201,https://www.coservesolutions.com/careers,https://www.coservesolutions.com/,info@coservesolution.com,https://coservesolutions.com/careers/
https://www.google.com/maps/place/Gleecus+TechLabs/data=!4m7!3m6!1s0x3bcb914377c6556b:0x1061c0298c2f5c8f!8m2!3d17.4403619!4d78.3840213!16s%2Fg%2F11bw1yh6jc!19sChIJa1XGd0ORyzsRj1wvjCnAYRA?authuser=0&hl=en&rclk=1,Gleecus TechLabs,"First floor, S Square Plot No. 63, Shilpi Valley, Gafoor Nagar Madhapur, HITEC City, Hyderabad, Telangana 500081",https://www.gleecus.com/,13479014845,Software company,Open,Closes 8:30 pm,3.9,15,No,17.4403619,78.3840213,https://www.gleecus.com/careers,https://www.gleecus.com/,hello@gleecus.com,https://gleecus.com/careers/
https://www.google.com/maps/place/Innvectra+Info+Solutions+Pvt.+Ltd./data=!4m7!3m6!1s0x3bcb91667f7f7db1:0x903e2622e75686a0!8m2!3d17.4516056!4d78.3928047!16s%2Fg%2F1tvw3d0k!19sChIJsX1_f2aRyzsRoIZW5yImPpA?authuser=0&hl=en&rclk=1,Innvectra Info Solutions Pvt. Ltd.,"Plot No. 815, 3rd Floor, Ayyappa Society, Mega Hills, Madhapur, Hyderabad, Telangana 500081",https://innvectra.com/,4040248730,Software company,Open,Closes 7 pm,4.5,27,No,17.4516056,78.3928047,https://innvectra.com/careers,https://innvectra.com/,info@innvectra.com,https://innvectra.com/careers
https://www.google.com/maps/place/JK+Tech+Hyderabad/data=!4m7!3m6!1s0x3bcb91b221252955:0x148509ad373957f9!8m2!3d17.4470968!4d78.3880627!16s%2Fg%2F11fj5s85t7!19sChIJVSklIbKRyzsR-Vc5N60JhRQ?authuser=0&hl=en&rclk=1,JK Tech Hyderabad,"4th Floor, Plot, Dwarka Central, 57, Hitech City Rd, VIP Hills, Jaihind Enclave, Madhapur, Hyderabad, Telangana 500081",https://jktech.com/,4067606200,Software company,Open,Closes 6 pm,4.2,Not Found,No,17.4470968,78.3880627,https://jktech.com/careers,https://jktech.com/,marketing@jktech.com,https://jktech.com/#
https://www.google.com/maps/place/MAQ+Software/data=!4m7!3m6!1s0x3bcb98122fffffff:0xc1b609b5e017cbdf!8m2!3d17.4464667!4d78.3689087!16s%2Fg%2F1tcvxwfg!19sChIJ____LxKYyzsR38sX4LUJtsE?authuser=0&hl=en&rclk=1,MAQ Software,"Phoenix Hitech City -2, Bamboos, Phase 2, Gachibowli, Hyderabad, Telangana 500081",https://maqsoftware.com/,4040100570,Software company,Open,Not Found,3.8,Not Found,No,17.4464667,78.3689087,https://maqsoftware.com/careers,https://maqsoftware.com/,CustomerSuccess@MAQSoftware.com,https://maqsoftware.com/careers
"https://www.google.com/maps/place/Mirafra+Software+Technologies+Private+Limited,+Hyderabad/data=!4m7!3m6!1s0x3bcb973749333ce7:0xa146b422afe2b028!8m2!3d17.4554087!4d78.3759358!16s%2Fg%2F11g69g5vg_!19sChIJ5zwzSTeXyzsRKLDiryK0RqE?authuser=0&hl=en&rclk=1","Mirafra Software Technologies Private Limited, Hyderabad","75-B, Jubilee Enclave Rd, Jubilee Enclave, Madhapur, Hyderabad, Telangana 500081",https://mirafra.com/,Phone Number Not Found,Software company,Open,Closes 7 pm,4.1,Not Found,No,17.4554087,78.3759358,https://mirafra.com/careers,https://mirafra.com/,"swecareer@mirafra.com, dac@mirafra.com, resumes@mirafra.com",https://mirafra.com/career/
https://www.google.com/maps/place/MIRAKI+TECHNOLOGIES/data=!4m7!3m6!1s0x3bcb93a2f61ee6b7:0x3af60b1c62d5030a!8m2!3d17.4405652!4d78.3840862!16s%2Fg%2F11cmm_3z57!19sChIJt-Ye9qKTyzsRCgPVYhwL9jo?authuser=0&hl=en&rclk=1,MIRAKI TECHNOLOGIES,"2nd Floor, VSSR Square, Vittal Rao Nagar, HITEC City, Hyderabad, Telangana 500081",https://mirakitech.com/,9154904675,Software company,Open,Closes 7 pm,4.5,Not Found,No,17.4405652,78.3840862,https://mirakitech.com/careers,https://mirakitech.com/,growbusiness@mirakitech.com,https://mirakitech.com/en-in#
https://www.google.com/maps/place/Quisitive/data=!4m7!3m6!1s0x3bcb93e2f73dcabd:0xeb861e201d20cc85!8m2!3d17.4536818!4d78.3705559!16s%2Fg%2F11g8_4gmvv!19sChIJvco99-KTyzsRhcwgHSAehus?authuser=0&hl=en&rclk=1,Quisitive,"4th Floor, ‘B’ Wing, Purva Summit, White Field Rd, Kondapur, Whitefields, HITEC City, Hyderabad, Telangana 500084",http://www.quisitive.com/,9866170004,Software company,Open,Closes 5:30 pm,4.5,41,No,17.4536818,78.3705559,http://www.quisitive.com/careers,http://www.quisitive.com/,"william.girotti@quisitive.com, Microsoft-365@2x.png, Microsoft-365@2x-1.png, ask@quisitive.com",https://quisitive.com/careers/
https://www.google.com/maps/place/Rational+Knowledge+Services+Private+Limited+%28Operational%29/data=!4m7!3m6!1s0x3bcb91270b88e935:0x819e8e168d139cd9!8m2!3d17.4520144!4d78.3934213!16s%2Fg%2F11j1dl56s8!19sChIJNemICyeRyzsR2ZwTjRaOnoE?authuser=0&hl=en&rclk=1,Rational Knowledge Services Private Limited (Operational),"532, 100 Feet Rd, Chanda Naik Nagar, Madhapur, Hyderabad, Telangana 500081",https://rationalknowledgeservices.com/,9959195396,Software company,Open,Closes 9 pm,4.9,Not Found,No,17.4520144,78.3934213,https://rationalknowledgeservices.com/careers,https://rationalknowledgeservices.com/,"info@rationalknowledgeservices.com, work@rationalknowledgeservices.com",https://rationalknowledgeservices.com/#work
https://www.google.com/maps/place/RWAVE+Software+Technologies+Private+Limited/data=!4m7!3m6!1s0x3bcb93606ca441bf:0x508834b800b37fe9!8m2!3d17.4413838!4d78.3782894!16s%2Fg%2F11vyw0lp1s!19sChIJv0GkbGCTyzsR6X-zALg0iFA?authuser=0&hl=en&rclk=1,RWAVE Software Technologies Private Limited,"Raheja Mindspace, 3rd floor, IHub, Phase 2 Madhapur, Near:, IT Park, HITEC City, Hyderabad, Telangana 500081",https://rwavesoftech.com/,9703897232,Software company,Open,Not Found,5,Not Found,No,17.4413838,78.3782894,https://rwavesoftech.com/careers,https://rwavesoftech.com/,"info@rwavesoftech.com, Artboard-23@2x.png",https://rwavesoftech.com/home-2-2-2-2/
https://www.google.com/maps/place/Sciens+Software+Technologies+LLP/data=!4m7!3m6!1s0x3bcb9161ab2c7a73:0x8cae57d2d9de21b2!8m2!3d17.4470871!4d78.3881004!16s%2Fg%2F11b6_cx4g4!19sChIJc3osq2GRyzsRsiHe2dJXrow?authuser=0&hl=en&rclk=1,Sciens Software Technologies LLP,"4th Floor, Plot no. 57, Dwaraka Central Building, Hitech City Rd, VIP Hills, Jaihind Enclave, Madhapur, Hyderabad, Telangana 500081",http://scienstechnologies.com/,9248487979,Software company,Open,Closes 7 pm,4.4,Not Found,No,17.4470871,78.3881004,http://scienstechnologies.com/careers,http://scienstechnologies.com/,support@scienstechnologies.com,https://scienstechnologies.com/careers/
https://www.google.com/maps/place/Megasoft+Limited/data=!4m7!3m6!1s0x3bcb93ddbefc634b:0x2fa79e3ca4b3fb5f!8m2!3d17.4469388!4d78.3862123!16s%2Fg%2F11cm4gv7q7!19sChIJS2P8vt2TyzsRX_uzpDyepy8?authuser=0&hl=en&rclk=1,Megasoft Limited,"Plat no. 25, Corporate office , 8th floor,Unit no 801B, Jain Sadguru Images, 98/4/1 to 13, Capital Pk Rd, Madhapur, Hyderabad, Telangana 500081",http://www.megasoft.com/,4040330000,Software company,Open,Closes 6 pm,4.2,55,No,17.4469388,78.3862123,http://www.megasoft.com/careers,http://www.megasoft.com/,sigma@sigmaadvsys.com,https://sigmaadvsys.com/careers/
https://www.google.com/maps/place/Sunseaz+Technologies/data=!4m7!3m6!1s0x3bcb9962cf100025:0x3be7318a7ecb9da9!8m2!3d17.448788!4d78.3871774!16s%2Fg%2F11fzf5gwpc!19sChIJJQAQz2KZyzsRqZ3Lfoox5zs?authuser=0&hl=en&rclk=1,Sunseaz Technologies,"30,Survey No,72,73, NK Towers, Flat No 101,Plot No, near Capital Park Road, Madhapur, Hyderabad, Telangana 500081",http://sunseaz.com/,Phone Number Not Found,Software company,Open,Closes 7 pm,4.7,132,No,17.448788,78.3871774,http://sunseaz.com/careers,http://sunseaz.com/,info@sunseaz.com,https://sunseaz.com/career.php
https://www.google.com/maps/place/Techally+Labs+-+IT+%26+Software+Development+Company/data=!4m7!3m6!1s0x3bcb914a05d63199:0x31cb9b1507416bc9!8m2!3d17.4551827!4d78.3940812!16s%2Fg%2F11mq2hdxxh!19sChIJmTHWBUqRyzsRyWtBBxWbyzE?authuser=0&hl=en&rclk=1,Techally Labs - IT & Software Development Company,"Ground Floor, Sai Sadan, Survey Of India Ayyappa Society, Survey of India Colony, Chanda Naik Nagar, Madhapur, Hyderabad, Telangana 500081",https://techallylabs.com/,9985202223,Software company,Open,Closes 7 pm,4.2,Not Found,No,17.4551827,78.3940812,https://techallylabs.com/careers,https://techallylabs.com/,"nico_ico@mail.com, nico@mail.com, info@techallylabs.com",https://techallylabs.com/careers/
https://www.google.com/maps/place/Techbion+Software+Systems+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb93e099f25143:0x138f804fc02d39fd!8m2!3d17.4445396!4d78.380264!16s%2Fg%2F11bw5xl992!19sChIJQ1HymeCTyzsR_TktwE-AjxM?authuser=0&hl=en&rclk=1,Techbion Software Systems Pvt Ltd,"Level 7, Building No 2A, Maximus Towers, Sy No 64, Raheja Mindspace IT Park, Hitech City, Madhapur, Hyderabad, Telangana 500081",https://techbion.com/,Phone Number Not Found,Software company,Open,Closes 8 pm,4.3,13,No,17.4445396,78.380264,https://techbion.com/careers,https://techbion.com/,contactus@techbion.com,https://techbion.com/careers
https://www.google.com/maps/place/Sree+Tammina+Software+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb91a7278343ff:0x9f3d4e5f61c5a2b0!8m2!3d17.4586783!4d78.3856859!16s%2Fg%2F11fsq5rfq3!19sChIJ_0ODJ6eRyzsRsKLFYV9OPZ8?authuser=0&hl=en&rclk=1,Sree Tammina Software Solutions Pvt Ltd,"2nd Floor, C - Block, Win Win Towers, JNTU, Hitech City Main Rd, beside Indian Oil Petrol Bunk, Khanammet, Telangana 500081",http://www.techtammina.com/,8912555200,Software company,Open,Closes 6 pm,4.2,Not Found,No,4.0,78.3856859,http://www.techtammina.com/careers,http://www.techtammina.com/,info@tammina.com,https://techtammina.com/careers/
https://www.google.com/maps/place/Techweblabs+-+Mobile+App+Development+Company/data=!4m7!3m6!1s0x3bcb94454480bb8d:0x6c5f7402554156fb!8m2!3d17.440528!4d78.3675958!16s%2Fg%2F11f15l9t4m!19sChIJjbuAREWUyzsR-1ZBVQJ0X2w?authuser=0&hl=en&rclk=1,Techweblabs - Mobile App Development Company,"4th Floor, BluePrint 23 Nordwest, P Janardhan Reddy Nagar, Gachibowli, Hyderabad, Telangana 500032",https://techweblabs.com/,7670837961,Software company,Open,Closes 9 pm,4.5,Not Found,No,17.440528,78.3675958,https://techweblabs.com/careers,https://techweblabs.com/,"info@techweblabs.com, somewebmedia@gmail.com",https://techweblabs.com/careers
https://www.google.com/maps/place/Trilok+Software+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb916bcd0f829d:0x3d2bfa909c9d49b0!8m2!3d17.4512081!4d78.3932569!16s%2Fg%2F11jt1_5whj!19sChIJnYIPzWuRyzsRsEmdnJD6Kz0?authuser=0&hl=en&rclk=1,Trilok Software Solutions Pvt Ltd,"Flat 5B, 5th, Plot No: 847, Rd Number 45, Ayyappa Society, Mega Hills, Madhapur, Hyderabad, Telangana 500081",http://www.triloksoft.com/,Phone Number Not Found,Software company,Open,Opens 7:30 pm,5,Not Found,No,2.0,78.3932569,http://www.triloksoft.com/careers,http://www.triloksoft.com/,info@triloksoft.com,https://triloksoft.com/careers/
https://www.google.com/maps/place/Turing+Systems/data=!4m7!3m6!1s0x3bcb91d6549e69e9:0xd898175f449207a5!8m2!3d17.4520144!4d78.3934213!16s%2Fg%2F11pz1d92c3!19sChIJ6WmeVNaRyzsRpQeSRF8XmNg?authuser=0&hl=en&rclk=1,Turing Systems,"Flat No.3B, 100 Feet Rd, Chanda Naik Nagar, Madhapur, Serilingampalle (M), Hyderabad, Telangana 500081",https://turingsystems.com/,7325938353,Software company,Open,Closes 6 pm,5,1,No,17.4520144,78.3934213,https://turingsystems.com/careers,https://turingsystems.com/,info@turingsystems.com,https://turingsystems.com/contact.html
https://www.google.com/maps/place/Way2Web+IT+Services/data=!4m7!3m6!1s0x68bb9450a35222ed:0x46268b5bc5dd2164!8m2!3d17.4416759!4d78.3596741!16s%2Fg%2F11sd_vt247!19sChIJ7SJSo1CUu2gRZCHdxVuLJkY?authuser=0&hl=en&rclk=1,Way2Web IT Services,"Flat No: 204, 2nd Floor, Cyber Residency, above Indian Bank, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032",https://ultrakeyit.com/,6300440316,Software company,Open,Closes 10 pm,4.8,Not Found,No,17.4416759,78.3596741,https://ultrakeyit.com/careers,https://ultrakeyit.com/,support@ultrakeyit.com,https://ultrakeyit.com/career/
https://www.google.com/maps/place/Unique+IT+Solutions/data=!4m7!3m6!1s0x3bcb916718d39ae7:0xa281b3af58e7cdf9!8m2!3d17.4504102!4d78.3810382!16s%2Fg%2F11c1mb91mg!19sChIJ55rTGGeRyzsR-c3nWK-zgaI?authuser=0&hl=en&rclk=1,Unique IT Solutions,"Quadrant 1, 5th Floor, A3 Module Cyber Towers, Hitech City, Patrika Nagar, Madhapur, Hyderabad, Telangana 500081",http://unikitsolutions.com/,4029707072,Software company,Open,Closes 9 pm,4.3,Not Found,No,17.4504102,78.3810382,http://unikitsolutions.com/careers,http://unikitsolutions.com/,info@unikitsolutions.com,https://unikitsolutions.com/careers
https://www.google.com/maps/place/Veesee/data=!4m7!3m6!1s0x3bcb95e7929611eb:0x7f923fbbbf2db23!8m2!3d17.429146!4d78.3741475!16s%2Fg%2F11rfbfsvs8!19sChIJ6xGWkueVyzsRI9vyu_sj-Qc?authuser=0&hl=en&rclk=1,Veesee,"2nd Floor, reliance digital, 1-214, Gachibowli Rd, near reliance trends, Lumbini Avenue, Gachibowli, Hyderabad, Telangana 500089",http://www.veeseetechnologies.com/,9581070070,Software company,Open,Not Found,4.9,Not Found,No,17.429146,78.3741475,http://www.veeseetechnologies.com/careers,http://www.veeseetechnologies.com/,"info@veesee.in, info@veeseetechnologies.com",https://veeseetechnologies.com/careers
https://www.google.com/maps/place/Vijay+Software+Solutions+Private+limited/data=!4m7!3m6!1s0x3bcb91a25f9545db:0x3f4b7df12f43cae6!8m2!3d17.4518562!4d78.3916129!16s%2Fg%2F11xrgkm3v4!19sChIJ20WVX6KRyzsR5spDL_F9Sz8?authuser=0&hl=en&rclk=1,Vijay Software Solutions Private limited,"Ayyappa Society, Mega Hills, Madhapur, Hyderabad, Telangana 500081",https://vs-solutions.in/,Phone Number Not Found,Software company,Open,Closes 6:30 pm,4.9,12,No,17.4518562,78.3916129,https://vs-solutions.in/careers,https://vs-solutions.in/,info@vs-solutions.org,https://vs-solutions.in/careers
https://www.google.com/maps/place/Acheron+Software+Consultancy+Pvt.+Ltd./data=!4m7!3m6!1s0x3bcb91b096a167df:0x88165ae10c642527!8m2!3d17.4452931!4d78.3834311!16s%2Fg%2F11h0zfl6zb!19sChIJ32ehlrCRyzsRJyVkDOFaFog?authuser=0&hl=en&rclk=1,Acheron Software Consultancy Pvt. Ltd.,"Plot no 268/3, V.V.Plaza Huda Techno Enclave (Besides Melange Tower Hitech City, Patrika Nagar, Madhapur, Hyderabad, Telangana 500081",https://www.acheron-tech.com/,4048551939,Software company,Open,Closes 6 pm,4.4,Not Found,No,17.4452931,78.3834311,https://www.acheron-tech.com/careers,https://www.acheron-tech.com/,contact@acheron-tech.com,https://www.acheron-tech.com/careers
